user_id,age,gender,has_children,married,days_since_signup,total_trips,booking_lead_time_days,trip_duration_days,total_spend,session_duration_seconds,page_clicks,total_sessions,total_cancellations,cancellation_rate,conversion_rate,Cluster_M
532623,52,female,True,False,993,2,7.5,,2766.3599999999997,118.625,127,8,0,0.0,0.25,0
532627,22,male,True,False,993,0,,,3054.12,59.375,63,8,0,0.0,0.0,2
532637,24,male,False,False,993,2,,,3054.12,93.875,101,8,0,0.0,0.25,2
532650,41,female,False,False,993,5,5.25,4.5,2545.47,109.5,117,8,0,0.0,0.625,3
532651,36,female,True,False,993,2,9.0,4.0,2772.805,97.375,105,8,0,0.0,0.25,2
532653,49,female,False,False,993,4,7.25,7.0,4658.3099999999995,140.875,152,8,0,0.0,0.5,3
532656,34,female,False,False,993,2,6.5,2.5,3712.12,98.0,106,8,0,0.0,0.25,2
532705,43,female,False,True,993,2,5.0,2.0,3320.295,102.375,111,8,0,0.0,0.25,0
532710,26,male,False,False,993,1,10.0,,2984.7349999999997,78.125,84,8,0,0.0,0.125,2
532711,24,female,False,True,993,2,5.0,3.0,3152.43,108.77777777777777,131,9,0,0.0,0.2222222222222222,2
532721,49,female,False,False,993,3,7.0,3.5,2807.6099999999997,93.125,101,8,0,0.0,0.375,3
532725,40,female,False,False,993,1,4.5,6.0,3079.09,351.7052745,244,8,1,0.125,0.125,4
532730,18,female,False,False,993,2,7.0,7.0,2856.805,80.625,87,8,0,0.0,0.25,2
532742,43,female,False,False,993,3,5.666666666666667,3.3333333333333335,3178.055,191.125,207,8,0,0.0,0.375,3
532748,42,female,True,False,993,5,6.5,2.0,3088.84,196.625,210,8,0,0.0,0.625,3
532750,32,female,False,False,993,2,102.0,9.0,3334.5099999999998,83.875,91,8,0,0.0,0.25,2
532774,59,female,False,True,993,0,,,3054.12,70.25,75,8,0,0.0,0.0,0
532810,52,female,False,True,993,3,7.0,5.333333333333333,3586.745,117.25,125,8,0,0.0,0.375,0
532823,37,female,False,False,993,4,6.666666666666667,3.3333333333333335,3361.45,105.44444444444444,128,9,0,0.0,0.4444444444444444,3
532835,44,male,True,False,993,2,3.0,1.0,3302.815,74.75,79,8,0,0.0,0.25,2
532843,42,female,False,True,993,3,7.0,3.0,3138.79,104.375,110,8,0,0.0,0.375,0
532863,57,male,False,False,993,4,6.666666666666667,5.5,2854.565,89.125,95,8,0,0.0,0.5,3
532866,52,female,True,True,993,4,7.5,3.5,3628.25,232.375,249,8,0,0.0,0.5,3
532901,26,female,False,False,993,1,10.0,2.0,2791.795,61.625,66,8,0,0.0,0.125,2
532905,24,female,False,False,993,0,,,3054.12,92.0,99,8,0,0.0,0.0,2
532912,45,female,False,True,993,4,8.5,7.75,4403.3,82.125,89,8,0,0.0,0.5,3
532941,32,female,False,False,993,4,84.0,6.75,4893.89,1009.75,317,8,1,0.125,0.5,4
532989,53,female,True,True,993,5,7.75,3.5,4183.625,141.11111111111111,171,9,0,0.0,0.5555555555555556,3
533048,49,male,True,True,993,1,,,3054.12,78.125,83,8,0,0.0,0.125,0
533093,22,female,False,False,993,2,2.0,3.0,3702.81,98.66666666666667,120,9,0,0.0,0.2222222222222222,2
533117,52,female,False,False,993,2,9.5,2.0,2624.96,79.375,85,8,0,0.0,0.25,2
533123,43,male,True,False,992,2,9.0,3.0,3207.125,107.0,129,9,0,0.0,0.2222222222222222,2
533129,40,female,False,False,992,5,4.75,3.5,2562.81,126.5,137,8,0,0.0,0.625,3
533155,49,female,False,True,992,3,5.333333333333333,3.0,4390.905,111.5,120,8,0,0.0,0.375,0
533187,71,female,False,True,992,1,,,3054.12,83.125,89,8,0,0.0,0.125,0
533199,28,female,False,False,992,3,8.0,2.3333333333333335,3613.795,160.6,215,10,0,0.0,0.3,2
533204,24,female,False,False,992,0,,,3054.12,67.5,72,8,0,0.0,0.0,2
533211,54,male,True,False,992,4,6.75,5.0,3065.37,158.0,169,8,0,0.0,0.5,3
533222,55,female,True,True,992,3,8.0,6.0,3233.25,133.25,144,8,0,0.0,0.375,0
533248,46,female,True,True,992,3,9.0,3.3333333333333335,4696.655,106.75,114,8,0,0.0,0.375,0
533251,47,female,True,True,992,2,5.0,3.0,2935.62,85.625,92,8,0,0.0,0.25,0
533283,54,female,False,False,992,4,7.75,2.5,4249.41,121.7,163,10,0,0.0,0.4,3
533291,42,female,False,True,992,6,5.833333333333333,4.5,4466.48,121.625,130,8,0,0.0,0.75,3
533302,42,female,False,False,992,3,6.5,2.5,3080.73,80.875,88,8,0,0.0,0.375,3
533327,60,female,True,True,992,4,5.0,4.0,3293.715,111.5,121,8,0,0.0,0.5,0
533357,42,male,False,False,992,5,9.75,5.5,3691.06,139.5,150,8,0,0.0,0.625,3
533378,41,female,True,True,992,3,7.333333333333333,6.0,3112.365,112.75,123,8,0,0.0,0.375,0
533388,53,female,True,True,992,1,280.0,13.0,3838.795,108.25,117,8,0,0.0,0.125,1
533393,60,female,True,True,992,1,,,3435.8849999999998,96.0,116,9,0,0.0,0.1111111111111111,0
533396,51,female,False,True,992,5,6.0,4.0,2759.915,154.125,165,8,0,0.0,0.625,3
533402,31,female,False,False,992,3,10.5,8.0,3127.865,68.44444444444444,82,9,0,0.0,0.3333333333333333,2
533404,41,female,False,True,992,4,7.0,3.6666666666666665,3604.965,491.958501,252,8,1,0.125,0.5,4
533411,37,female,False,False,992,4,7.75,3.75,2924.13,183.125,197,8,0,0.0,0.5,3
533449,19,female,False,False,992,1,6.0,3.0,3868.96,102.77777777777777,124,9,0,0.0,0.1111111111111111,2
533464,58,female,True,True,992,2,6.0,3.5,3197.8,160.125,171,8,0,0.0,0.25,0
533490,42,female,False,False,992,4,8.25,5.0,2542.7799999999997,91.25,97,8,0,0.0,0.5,3
533492,47,female,True,True,992,3,106.0,5.666666666666667,15428.725,115.0,124,8,0,0.0,0.375,1
533497,37,female,False,False,992,5,7.8,2.4,3051.715,134.875,145,8,0,0.0,0.625,3
533518,53,female,False,True,992,3,6.0,4.666666666666667,4874.045,96.625,104,8,0,0.0,0.375,0
533527,27,female,False,True,992,1,6.0,6.0,2952.935,66.875,71,8,0,0.0,0.125,2
533537,35,female,False,False,992,3,5.0,9.5,3570.975,118.0,144,9,0,0.0,0.3333333333333333,3
533542,49,female,False,True,992,5,7.8,3.6,4360.6,121.22222222222223,146,9,0,0.0,0.5555555555555556,3
533550,35,female,True,True,992,2,6.0,3.5,2951.41,124.5,135,8,0,0.0,0.25,0
533573,46,female,False,False,992,2,4.5,2.0,2603.35,65.875,71,8,0,0.0,0.25,2
533575,37,female,True,False,992,4,7.0,3.75,2173.18,122.125,132,8,0,0.0,0.5,3
533598,44,female,False,False,992,3,7.0,7.333333333333333,2375.795,123.25,133,8,0,0.0,0.375,3
533613,48,female,True,True,992,3,5.666666666666667,3.6666666666666665,3187.3199999999997,119.22222222222223,143,9,0,0.0,0.3333333333333333,0
533617,47,female,True,True,992,3,7.0,5.0,3569.68,125.88888888888889,153,9,0,0.0,0.3333333333333333,0
533656,39,male,False,False,992,2,5.5,2.0,3367.65,153.875,165,8,0,0.0,0.25,2
533716,50,female,False,False,992,3,9.0,3.0,3043.005,108.25,116,8,0,0.0,0.375,3
533742,34,male,True,True,992,3,5.666666666666667,3.0,2933.315,129.625,139,8,0,0.0,0.375,0
533755,22,female,False,False,992,1,205.0,14.0,11284.03,1008.125,317,8,1,0.125,0.125,1
533759,47,female,True,True,992,3,8.0,7.0,2756.56,83.5,89,8,0,0.0,0.375,0
533773,32,female,False,False,992,4,10.333333333333334,5.5,3350.865,124.75,135,8,0,0.0,0.5,3
533782,55,female,False,True,992,3,8.0,5.5,4138.83,94.5,102,8,0,0.0,0.375,0
533809,39,female,True,True,992,2,4.5,3.5,4033.37,94.3,126,10,0,0.0,0.2,0
533827,50,female,False,False,992,1,,,3054.12,151.75,163,8,0,0.0,0.125,2
533846,36,female,False,True,992,3,9.0,1.5,2959.92,112.625,122,8,0,0.0,0.375,0
533859,58,female,False,True,992,4,7.25,5.75,3943.56,129.125,139,8,0,0.0,0.5,3
533895,33,female,False,False,992,2,5.5,3.0,2809.5299999999997,133.125,143,8,0,0.0,0.25,2
533908,28,female,False,False,992,1,4.0,4.0,3317.7999999999997,72.66666666666667,87,9,0,0.0,0.1111111111111111,2
533932,35,female,True,True,992,3,135.66666666666666,13.333333333333334,10716.195,1004.5,313,8,1,0.125,0.375,1
533975,38,female,True,False,992,3,,,3054.12,108.75,117,8,0,0.0,0.375,3
533985,34,female,False,False,992,2,8.0,3.0,3563.5,102.125,109,8,0,0.0,0.25,2
533990,51,female,True,False,992,5,5.5,8.25,2945.7,118.375,127,8,0,0.0,0.625,3
534040,56,female,True,True,992,2,5.0,4.0,2921.435,97.875,106,8,0,0.0,0.25,0
534045,44,female,False,True,992,2,8.0,3.0,3258.8599999999997,70.625,76,8,0,0.0,0.25,0
534066,44,female,True,True,992,5,8.4,3.6,2742.255,153.0,164,8,0,0.0,0.625,3
534082,62,female,True,True,992,0,,,3054.12,44.75,48,8,0,0.0,0.0,0
534088,28,male,True,False,992,3,7.5,3.5,2760.98,132.0,141,8,0,0.0,0.375,2
534105,52,female,False,False,992,6,8.833333333333334,6.5,3456.99,151.25,164,8,0,0.0,0.75,3
534179,42,female,False,True,992,4,7.333333333333333,4.666666666666667,2965.125,135.375,146,8,0,0.0,0.5,3
534190,40,male,True,True,992,2,8.0,5.0,2808.6949999999997,165.0,178,8,0,0.0,0.25,0
534246,39,female,False,True,992,2,9.0,3.0,2722.325,90.125,97,8,0,0.0,0.25,0
534254,24,female,False,False,992,1,5.0,4.0,3627.17,90.66666666666667,110,9,0,0.0,0.1111111111111111,2
534295,50,female,False,False,992,3,9.0,7.0,6397.639999999999,93.55555555555556,112,9,0,0.0,0.3333333333333333,3
534333,51,female,True,False,992,2,5.5,4.0,3626.855,114.44444444444444,139,9,0,0.0,0.2222222222222222,0
534351,43,female,False,False,992,7,8.142857142857142,9.571428571428571,3682.39,145.33333333333334,177,9,0,0.0,0.7777777777777778,3
534360,44,female,True,False,992,5,7.6,5.4,3260.555,181.625,195,8,0,0.0,0.625,3
534378,61,female,True,True,992,1,9.0,2.0,3402.925,61.375,66,8,0,0.0,0.125,0
534380,39,male,True,False,992,3,79.66666666666667,7.0,5335.735000000001,144.0,155,8,0,0.0,0.375,3
534391,51,female,False,True,992,3,9.0,5.0,2991.395,98.125,105,8,0,0.0,0.375,0
534445,45,female,False,True,992,3,7.0,2.25,4095.13,1000.208514375,330,8,1,0.125,0.375,4
534474,46,male,False,False,992,4,8.75,10.25,4118.995,113.88888888888889,137,9,0,0.0,0.4444444444444444,3
534499,33,female,True,True,992,1,,,3054.12,103.0,111,8,0,0.0,0.125,0
534564,51,female,False,True,992,1,3.0,2.0,3380.45,77.55555555555556,93,9,0,0.0,0.1111111111111111,0
534586,39,female,True,False,992,0,,,3054.12,103.875,112,8,0,0.0,0.0,2
534594,45,female,False,True,992,2,5.0,6.0,2819.785,68.125,74,8,0,0.0,0.25,0
534604,28,female,False,False,992,1,168.0,13.0,3773.125,88.25,95,8,0,0.0,0.125,2
534607,36,female,False,False,992,4,8.0,2.25,3217.975,122.66666666666667,150,9,0,0.0,0.4444444444444444,3
534608,38,female,False,True,992,4,9.5,3.0,3420.865,124.11111111111111,150,9,0,0.0,0.4444444444444444,3
534661,20,female,True,False,992,1,,,3054.12,102.625,110,8,0,0.0,0.125,2
534688,39,female,True,False,992,5,6.0,4.25,2209.83,118.5,127,8,0,0.0,0.625,3
534697,51,female,False,True,992,2,5.0,2.0,3409.27,153.0,185,9,0,0.0,0.2222222222222222,0
534703,35,female,False,False,992,2,4.666666666666667,5.333333333333333,3052.4449999999997,231.989283375,175,8,1,0.125,0.25,4
534742,72,female,False,False,992,2,3.0,2.0,3027.015,102.25,111,8,0,0.0,0.25,0
534747,38,female,False,False,992,4,6.333333333333333,3.0,3455.3599999999997,136.88888888888889,165,9,0,0.0,0.4444444444444444,3
534782,27,female,False,False,992,4,5.5,3.5,2902.7999999999997,89.625,98,8,0,0.0,0.5,3
534793,19,female,True,False,992,1,5.0,2.0,3221.725,77.0,82,8,0,0.0,0.125,2
534798,30,female,False,False,992,3,7.666666666666667,2.3333333333333335,2730.4249999999997,122.625,132,8,0,0.0,0.375,2
534825,30,female,True,False,992,1,6.0,3.0,2769.865,111.125,120,8,0,0.0,0.125,2
534840,47,female,False,False,992,4,10.0,2.5,2910.385,132.66666666666666,160,9,0,0.0,0.4444444444444444,3
534842,47,female,False,True,992,2,8.5,,2536.66,102.375,108,8,0,0.0,0.25,0
534858,55,female,True,True,992,4,6.8,4.0,2408.115,1096.125,413,8,1,0.125,0.5,4
534895,34,male,True,False,992,2,7.0,4.5,3015.62,125.625,134,8,0,0.0,0.25,2
534903,52,female,True,False,992,3,7.0,3.0,3811.67,108.22222222222223,131,9,0,0.0,0.3333333333333333,3
534939,45,female,False,False,992,3,7.5,4.0,3625.0699999999997,100.875,108,8,0,0.0,0.375,3
534948,41,female,False,True,992,4,5.0,4.0,3584.215,99.0,106,8,0,0.0,0.5,3
534957,51,female,False,True,992,4,6.75,2.25,3284.6,117.0,126,8,0,0.0,0.5,3
534971,35,female,False,False,992,2,4.5,2.5,2635.1,140.25,149,8,0,0.0,0.25,2
534986,62,male,False,False,992,4,8.5,6.0,4282.91,203.0,218,8,0,0.0,0.5,3
535003,59,female,False,True,992,0,,,3435.8849999999998,73.22222222222223,88,9,0,0.0,0.0,0
535007,44,female,False,False,992,6,7.857142857142857,4.714285714285714,2829.745,357.5,313,8,1,0.125,0.75,4
535024,38,female,False,False,992,3,10.75,3.5,4916.9,1102.375,419,8,1,0.125,0.375,4
535035,53,female,True,False,992,4,8.0,5.333333333333333,3303.6349999999998,187.125,202,8,0,0.0,0.5,3
535047,48,female,True,False,992,4,10.25,5.0,3047.42,135.625,146,8,0,0.0,0.5,3
535051,50,female,False,True,992,4,5.0,3.3333333333333335,3211.315,146.75,157,8,0,0.0,0.5,3
535060,36,female,False,False,992,4,6.75,2.0,2743.52,179.875,193,8,0,0.0,0.5,3
535063,39,female,False,False,992,4,5.666666666666667,4.0,4263.54,145.66666666666666,177,9,0,0.0,0.4444444444444444,3
535081,40,female,False,True,992,4,6.5,3.0,2698.85,107.875,116,8,0,0.0,0.5,3
535099,38,male,False,False,992,5,7.4,3.8,2906.605,168.25,181,8,0,0.0,0.625,3
535135,49,female,False,True,991,4,7.333333333333333,4.333333333333333,2617.805,124.625,134,8,0,0.0,0.5,3
535136,28,male,False,False,991,3,7.0,4.333333333333333,2914.575,171.0,185,8,0,0.0,0.375,2
535149,57,female,True,False,991,1,6.0,4.0,2945.205,111.625,120,8,0,0.0,0.125,0
535155,55,female,False,True,991,1,4.0,1.0,3268.015,76.5,82,8,0,0.0,0.125,0
535177,40,female,False,False,991,2,7.5,5.5,3316.12,142.5,152,8,0,0.0,0.25,2
535189,50,male,True,True,991,2,6.5,2.0,2844.4,96.5,103,8,0,0.0,0.25,0
535229,42,male,False,False,991,3,9.0,6.333333333333333,2801.975,175.875,188,8,0,0.0,0.375,3
535266,47,female,True,True,991,2,308.0,11.0,11999.27,81.33333333333333,99,9,0,0.0,0.2222222222222222,1
535311,44,female,True,True,991,2,5.5,7.0,3425.525,98.55555555555556,118,9,0,0.0,0.2222222222222222,0
535341,48,female,False,True,991,3,8.0,7.333333333333333,3231.91,142.11111111111111,174,9,0,0.0,0.3333333333333333,0
535365,31,female,True,False,991,2,9.5,4.0,2538.5499999999997,116.25,124,8,0,0.0,0.25,2
535398,42,male,False,False,991,3,9.0,4.666666666666667,2786.355,114.25,122,8,0,0.0,0.375,3
535441,48,male,True,True,991,4,7.25,4.75,3257.2599999999998,135.75,146,8,0,0.0,0.5,3
535447,54,female,False,True,991,5,6.4,3.0,3304.84,136.33333333333334,165,9,0,0.0,0.5555555555555556,3
535459,29,male,False,False,991,4,5.0,4.0,2560.215,157.125,170,8,0,0.0,0.5,3
535473,61,female,False,True,991,1,252.0,13.0,7005.3150000000005,95.75,103,8,0,0.0,0.125,1
535495,44,female,True,True,991,3,6.5,4.5,3240.05,124.25,134,8,0,0.0,0.375,0
535497,36,female,True,False,991,0,,,3054.12,52.25,55,8,0,0.0,0.0,2
535502,41,female,True,False,991,3,5.0,3.0,2732.5099999999998,95.11111111111111,116,9,0,0.0,0.3333333333333333,3
535553,41,female,False,False,991,2,7.5,5.5,3380.725,148.11111111111111,179,9,0,0.0,0.2222222222222222,2
535595,54,female,True,True,991,2,115.0,11.5,13849.579999999998,112.75,121,8,0,0.0,0.25,1
535600,38,female,False,False,991,3,8.0,2.0,2670.38,109.125,118,8,0,0.0,0.375,3
535610,38,female,False,True,991,3,7.0,2.5,2755.56,103.125,111,8,0,0.0,0.375,0
535625,30,female,True,False,991,5,41.2,3.5,2049.8849999999998,175.5,189,8,0,0.0,0.625,3
535637,33,female,False,False,991,3,10.0,3.0,3212.205,84.25,89,8,0,0.0,0.375,2
535644,49,female,False,True,991,4,7.5,2.6666666666666665,3374.24,144.4,196,10,0,0.0,0.4,3
535682,20,female,False,False,991,0,,,3054.12,55.375,59,8,0,0.0,0.0,2
535686,59,female,False,True,991,4,100.8,9.4,2852.45,603.9766254444444,213,9,1,0.1111111111111111,0.4444444444444444,4
535701,40,female,False,False,991,1,9.0,3.0,4301.594999999999,73.375,80,8,0,0.0,0.125,2
535702,43,female,True,True,991,5,7.6,5.5,3108.865,190.125,205,8,0,0.0,0.625,3
535706,56,female,True,False,991,1,8.0,2.0,2984.125,93.625,100,8,0,0.0,0.125,0
535734,42,female,False,False,991,2,6.5,3.0,3165.79,98.0,105,8,0,0.0,0.25,2
535737,23,female,False,False,991,0,,,3054.12,64.5,69,8,0,0.0,0.0,2
535746,44,female,False,True,991,3,10.0,4.0,3290.81,115.0,123,8,0,0.0,0.375,0
535747,28,female,False,False,991,2,8.0,10.0,2770.515,66.625,71,8,0,0.0,0.25,2
535791,43,female,False,True,991,2,4.5,4.0,3409.94,81.375,88,8,0,0.0,0.25,0
535795,55,female,True,True,991,5,4.6,3.6,2879.815,153.875,166,8,0,0.0,0.625,3
535878,54,female,False,False,991,4,7.333333333333333,4.0,4912.895,84.3,113,10,0,0.0,0.4,3
535879,40,female,True,True,991,5,7.25,4.5,3198.31,134.375,144,8,0,0.0,0.625,3
535885,46,female,False,True,991,3,6.0,6.0,2738.6549999999997,102.875,111,8,0,0.0,0.375,0
535896,42,female,True,True,991,2,7.0,1.5,3093.42,106.625,114,8,0,0.0,0.25,0
535905,34,female,False,False,991,2,5.666666666666667,5.333333333333333,3917.675,1044.25,293,8,1,0.125,0.25,4
535906,36,female,False,False,991,5,10.666666666666666,2.6666666666666665,2837.565,131.875,142,8,0,0.0,0.625,3
535912,42,female,False,False,991,5,6.2,2.25,2727.555,113.375,123,8,0,0.0,0.625,3
535942,45,female,True,True,991,2,9.0,4.5,3653.1099999999997,99.5,106,8,0,0.0,0.25,0
535983,52,female,True,False,991,1,5.0,2.0,3973.495,111.625,120,8,0,0.0,0.125,2
535994,27,female,True,False,991,1,,,3054.12,100.5,108,8,0,0.0,0.125,2
536000,32,male,False,False,991,4,71.8,5.2,4596.135,1075.75,356,8,1,0.125,0.5,4
536016,37,female,True,True,991,2,6.5,5.5,3738.81,89.375,95,8,0,0.0,0.25,0
536034,57,female,True,True,991,2,9.0,3.0,3322.085,125.5,133,8,0,0.0,0.25,0
536035,29,male,False,False,991,2,5.0,2.5,3267.27,102.75,111,8,0,0.0,0.25,2
536039,37,female,True,False,991,6,92.4,5.6,4234.795,1003.125,310,8,1,0.125,0.75,4
536050,31,female,False,False,991,3,5.0,3.3333333333333335,2861.805,130.75,140,8,0,0.0,0.375,2
536058,45,female,False,True,991,2,9.0,4.0,3083.095,91.5,98,8,0,0.0,0.25,0
536066,43,female,False,False,991,3,6.666666666666667,3.6666666666666665,3295.6099999999997,123.0,149,9,0,0.0,0.3333333333333333,3
536086,56,female,True,True,991,3,6.666666666666667,2.6666666666666665,4407.4349999999995,107.625,117,8,0,0.0,0.375,0
536099,36,female,True,False,991,4,9.0,5.5,2650.1,90.375,98,8,0,0.0,0.5,3
536135,69,female,False,False,991,0,,,3054.12,71.625,77,8,0,0.0,0.0,0
536170,69,female,False,True,991,0,,,3435.8849999999998,55.0,66,9,0,0.0,0.0,0
536212,28,male,False,False,991,1,109.5,13.0,3041.33,1062.125,372,8,1,0.125,0.125,4
536228,19,female,False,False,991,1,,,3435.8849999999998,130.77777777777777,159,9,0,0.0,0.1111111111111111,2
536229,45,male,True,False,991,2,5.0,1.0,2809.715,94.25,101,8,0,0.0,0.25,2
536241,51,female,True,True,991,2,7.5,4.0,4875.59,97.25,105,8,0,0.0,0.25,0
536275,47,female,True,True,991,1,6.0,,2751.085,103.625,110,8,0,0.0,0.125,0
536278,40,female,False,True,991,3,7.0,8.5,4868.135,96.77777777777777,116,9,0,0.0,0.3333333333333333,0
536313,29,female,True,True,991,2,7.0,2.0,2918.555,60.375,65,8,0,0.0,0.25,0
536343,40,male,False,False,991,2,2.0,4.0,3735.0099999999998,78.625,84,8,0,0.0,0.25,2
536387,53,female,False,False,991,4,79.0,8.333333333333334,5323.28,106.88888888888889,130,9,0,0.0,0.4444444444444444,3
536431,45,female,False,True,991,5,11.0,7.5,1998.7,112.875,122,8,0,0.0,0.625,3
536467,36,female,False,True,991,2,6.5,5.0,2873.87,99.0,107,8,0,0.0,0.25,0
536469,34,female,False,False,991,1,7.0,5.0,2763.1349999999998,87.75,96,8,0,0.0,0.125,2
536474,39,female,False,False,991,3,75.6,8.0,6890.05,1761.6666666666667,576,9,2,0.2222222222222222,0.3333333333333333,4
536488,19,female,False,False,991,0,,,3054.12,67.375,72,8,0,0.0,0.0,2
536489,48,female,False,True,991,6,78.4,5.6,2933.225,200.25,214,8,0,0.0,0.75,3
536490,33,female,False,False,991,3,9.0,3.3333333333333335,2897.805,188.0,202,8,0,0.0,0.375,3
536532,49,female,True,True,991,3,6.5,4.5,2974.33,89.625,95,8,0,0.0,0.375,0
536566,53,female,False,False,991,2,5.5,4.0,3153.99,85.375,91,8,0,0.0,0.25,2
536574,53,female,True,True,991,4,7.0,8.5,3106.815,122.375,133,8,0,0.0,0.5,3
536594,71,female,False,False,991,2,,,3435.8849999999998,147.77777777777777,179,9,0,0.0,0.2222222222222222,0
536604,53,female,False,False,991,2,7.0,2.5,2989.49,105.25,113,8,0,0.0,0.25,2
536622,50,female,False,False,991,4,7.25,3.75,2634.98,118.25,127,8,0,0.0,0.5,3
536641,50,female,False,False,991,5,6.4,3.0,2979.795,155.875,169,8,0,0.0,0.625,3
536651,38,female,False,False,991,3,5.333333333333333,2.6666666666666665,4739.575,92.5,100,8,0,0.0,0.375,3
536652,28,female,False,False,991,4,5.333333333333333,6.0,2348.9049999999997,134.5,147,8,0,0.0,0.5,3
536656,42,female,True,False,991,3,9.0,2.0,3612.0699999999997,125.0,151,9,0,0.0,0.3333333333333333,3
536658,56,female,False,True,991,2,6.5,3.5,3203.75,98.125,105,8,0,0.0,0.25,0
536659,49,female,False,False,991,6,7.166666666666667,6.0,1770.28,208.125,224,8,0,0.0,0.75,3
536672,35,female,True,False,991,5,34.2,5.4,6158.695,116.25,125,8,0,0.0,0.625,3
536675,30,female,False,False,991,3,8.333333333333334,3.6666666666666665,2737.555,97.25,104,8,0,0.0,0.375,2
536691,41,male,False,False,991,5,7.8,5.2,4846.345,120.625,130,8,0,0.0,0.625,3
536695,42,female,False,True,991,6,5.833333333333333,3.2,2694.13,144.0,155,8,0,0.0,0.75,3
536763,42,female,False,True,991,2,6.5,3.0,3156.16,128.25,135,8,0,0.0,0.25,0
536764,55,female,False,True,991,5,7.0,3.5,1882.375,129.375,141,8,0,0.0,0.625,3
536782,47,female,True,True,991,4,7.5,4.25,2532.05,140.0,150,8,0,0.0,0.5,3
536791,41,female,False,False,991,3,7.0,3.0,4425.365,127.0,137,8,0,0.0,0.375,3
536810,43,female,False,False,991,4,8.0,5.25,3037.755,113.66666666666667,137,9,0,0.0,0.4444444444444444,3
536843,47,female,False,True,991,4,5.333333333333333,2.6666666666666665,3043.875,163.25,175,8,0,0.0,0.5,3
536876,31,female,False,False,991,1,5.0,3.0,2863.045,69.375,74,8,0,0.0,0.125,2
536893,67,female,False,True,991,2,9.0,4.0,2741.875,126.125,134,8,0,0.0,0.25,0
536951,43,female,False,False,991,5,6.8,3.5,2642.115,171.625,187,8,0,0.0,0.625,3
536964,36,female,True,False,991,1,10.0,2.0,3210.365,100.5,107,8,0,0.0,0.125,2
536995,33,female,False,False,991,2,114.5,6.0,3536.1800000000003,109.25,116,8,0,0.0,0.25,2
537038,52,female,True,True,991,1,6.0,3.0,3415.2,65.77777777777777,79,9,0,0.0,0.1111111111111111,0
537066,40,female,False,False,991,6,7.6,3.0,2810.495,131.0,142,8,0,0.0,0.75,3
537098,46,male,False,True,991,1,13.0,2.0,3636.685,89.5,97,8,0,0.0,0.125,0
537121,56,female,False,True,991,1,8.0,0.0,3259.2349999999997,83.25,89,8,0,0.0,0.125,0
537123,46,female,False,False,991,3,7.333333333333333,10.666666666666666,2732.965,150.0,161,8,0,0.0,0.375,3
537177,58,male,True,True,991,2,4.666666666666667,2.3333333333333335,3698.6899999999996,299.08411088888886,194,9,1,0.1111111111111111,0.2222222222222222,4
537181,46,female,True,False,991,5,7.0,4.25,4369.32,153.375,166,8,0,0.0,0.625,3
537212,23,female,True,False,990,2,4.0,,2884.3849999999998,104.625,113,8,0,0.0,0.25,2
537227,32,female,True,False,990,1,7.0,,2757.585,75.375,82,8,0,0.0,0.125,2
537289,50,female,True,True,990,4,7.333333333333333,2.0,4020.145,137.375,147,8,0,0.0,0.5,3
537317,34,female,True,False,990,4,7.0,3.6666666666666665,3797.845,141.375,152,8,0,0.0,0.5,3
537373,39,female,True,False,990,5,6.8,3.8,3695.81,106.77777777777777,128,9,0,0.0,0.5555555555555556,3
537393,47,female,False,False,990,4,6.25,4.5,3402.06,131.0,142,8,0,0.0,0.5,3
537400,22,male,True,False,990,2,,,3054.12,114.125,122,8,0,0.0,0.25,2
537412,54,male,False,True,990,4,8.333333333333334,5.333333333333333,4022.865,162.25,175,8,0,0.0,0.5,3
537413,50,female,False,True,990,4,5.6,3.8,3183.54,236.22900588888888,214,9,1,0.1111111111111111,0.4444444444444444,4
537414,40,female,False,True,990,3,7.0,3.0,2763.555,108.125,117,8,0,0.0,0.375,0
537470,26,female,True,True,990,2,,,3054.12,136.5,145,8,0,0.0,0.25,0
537481,71,female,False,True,990,1,,,3435.8849999999998,57.22222222222222,69,9,0,0.0,0.1111111111111111,0
537507,42,female,False,False,990,3,280.0,,4006.6,115.44444444444444,140,9,0,0.0,0.3333333333333333,1
537560,46,female,False,True,990,6,7.2,3.2,2064.515,128.375,138,8,0,0.0,0.75,3
537580,19,female,False,False,990,4,5.0,3.5,2714.91,124.875,134,8,0,0.0,0.5,3
537586,48,female,True,False,990,3,6.666666666666667,5.0,2770.595,103.125,110,8,0,0.0,0.375,3
537595,50,female,False,False,990,4,7.25,2.5,3988.59,202.625,219,8,0,0.0,0.5,3
537659,28,female,True,False,990,1,,,3054.12,75.5,80,8,0,0.0,0.125,2
537671,46,female,False,True,990,3,6.666666666666667,4.333333333333333,3186.985,121.125,130,8,0,0.0,0.375,0
537676,50,female,False,True,990,5,9.333333333333334,3.0,2955.275,1137.25,383,8,1,0.125,0.625,4
537688,61,female,False,False,990,1,9.0,2.0,3033.845,100.25,108,8,0,0.0,0.125,0
537723,19,male,False,False,990,1,6.0,3.0,2888.595,99.625,107,8,0,0.0,0.125,2
537725,33,female,False,True,990,2,11.0,2.5,2640.12,105.625,114,8,0,0.0,0.25,0
